subj_id,qual_col,measure,row,Name,TextResp,isCorrect,RT,Conf
R_4T9SzDwjzOtlmrX,NameResp_TEXT(69),NameResp_TEXT,69,microscope,microscope,1,3.561,5
R_eFBfDt4acLjjVQh,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,2.299,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(69),NameResp_TEXT,69,microscope,Rabbit,0,9.358,4
R_3jv8dkv5pkIe4f3,NameResp_TEXT(69),NameResp_TEXT,69,microscope,microscope,1,8.495,4
R_9NNGTs03HOOrLhz,NameResp_TEXT(69),NameResp_TEXT,69,microscope,a bunny scientist hard at work ,0,5.247,4
R_9QAIH8o5XKYkAFD,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,3.942,
R_8hQIw8oM3sZtlUV,NameResp_TEXT(69),NameResp_TEXT,69,microscope,,0,3.72,
R_dbuBKRXlnjouSRD,NameResp_TEXT(69),NameResp_TEXT,69,microscope,microscope,1,3.464,5
R_81i04UQTtFxOXlz,NameResp_TEXT(69),NameResp_TEXT,69,microscope,a person sitting at a desk,0,6.256,6
R_aflUaQ1v901DTZb,NameResp_TEXT(69),NameResp_TEXT,69,microscope,stethoscope,0,4.932,3
R_8cU5NCG2ysTIeFf,NameResp_TEXT(69),NameResp_TEXT,69,microscope,microscope,1,3.858,7
R_8nQqGUmR9MT1CTP,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.413,8
R_0NWkLPKVngfskaV,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.627,8
R_2tvsWbcRX5R84ap,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.533,7
R_1TCKelAGYh94Ppr,NameResp_TEXT(70),NameResp_TEXT,70,clock,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(70),NameResp_TEXT,70,clock,an artist's palet,0,3.405,6
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,8.694,7
R_03dyKKqahwimd1z,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.614,8
R_4I5pqYdhVgOKFKd,NameResp_TEXT(70),NameResp_TEXT,70,clock,,0,,
R_1EWCq1k7UFauhNj,NameResp_TEXT(70),NameResp_TEXT,70,clock,,0,2.289,
R_81xh6ldt0VxOPHL,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.141,8
R_9KLkobZ9kYZSzYh,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.265,7
R_4T9SzDwjzOtlmrX,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.663,6
R_eFBfDt4acLjjVQh,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,2.901,8
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.62,5
R_3jv8dkv5pkIe4f3,NameResp_TEXT(70),NameResp_TEXT,70,clock,watch,0,1.519,6
R_9NNGTs03HOOrLhz,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,2.146,5
R_9QAIH8o5XKYkAFD,NameResp_TEXT(70),NameResp_TEXT,70,clock,lady bug,0,4.373,2
R_8hQIw8oM3sZtlUV,NameResp_TEXT(70),NameResp_TEXT,70,clock,,0,4.498,
R_dbuBKRXlnjouSRD,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.894,5
R_81i04UQTtFxOXlz,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock ,0,3.593,7
R_aflUaQ1v901DTZb,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.942,6
R_8cU5NCG2ysTIeFf,NameResp_TEXT(70),NameResp_TEXT,70,clock,clock,1,1.645,8
R_8nQqGUmR9MT1CTP,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,4.823,
R_0NWkLPKVngfskaV,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,band members,0,1.884,6
R_2tvsWbcRX5R84ap,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,dragon,0,31.787,2
R_1TCKelAGYh94Ppr,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,,
R_5uoQgdmI1psnW97,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,a dancing man,0,21.628,4
R_2aVo1rAUKgNJ8VL,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,a dog and its puppies,0,22.15,7
R_03dyKKqahwimd1z,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,5.591,
R_4I5pqYdhVgOKFKd,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,59.55,
R_1EWCq1k7UFauhNj,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,1.377,
R_81xh6ldt0VxOPHL,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,2.218,
R_9KLkobZ9kYZSzYh,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,1.737,
R_4T9SzDwjzOtlmrX,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,bird,0,11.347,4
R_eFBfDt4acLjjVQh,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,11.005,
R_d6Dq6Kyn36MTAJ7,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,4.91,
R_3jv8dkv5pkIe4f3,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,lawnmower,1,8.773,5
R_9NNGTs03HOOrLhz,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,A scary clown,0,4.1,4
R_9QAIH8o5XKYkAFD,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,mask,0,5.378,3
R_8hQIw8oM3sZtlUV,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,2.132,
R_dbuBKRXlnjouSRD,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,dog,0,3.306,5
R_81i04UQTtFxOXlz,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,a  man riding a unicycle ,0,6.701,7
R_aflUaQ1v901DTZb,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,,0,7.084,
R_8cU5NCG2ysTIeFf,NameResp_TEXT(71),NameResp_TEXT,71,lawnmower,mask,0,3.538,4
